time,value,label
558,31.0,0
559,32.0,0
560,33.0,0
561,35.0,0
562,37.0,0
563,36.0,0
564,35.0,0
565,35.0,0
566,34.0,0
567,31.0,0
568,29.0,0
569,28.0,0
570,25.0,0
571,21.0,0
572,17.0,0
573,13.0,0
574,8.0,0
575,3.0,0
576,0.0,0
577,-2.0,0
578,-4.0,0
579,-6.0,0
580,-8.0,0
581,-10.0,0
582,-11.0,0
583,-11.0,0
584,-11.0,0
585,-13.0,0
586,-13.0,0
587,-13.0,0
588,-12.0,0
589,-11.0,0
590,-12.0,0
591,-13.0,0
592,-12.0,0
593,-11.0,0
594,-10.0,0
595,-9.0,0
596,-9.0,0
597,-9.0,0
598,-9.0,0
599,-9.0,0
600,-8.0,0
601,-7.0,0
602,-8.0,0
603,-9.0,0
604,-7.0,0
605,-5.0,0
606,-6.0,0
607,-7.0,0
608,-6.0,0
609,-5.0,0
610,-6.0,0
611,-7.0,0
612,-7.0,0
613,-7.0,0
614,-7.0,0
615,-7.0,0
616,-7.0,0
617,-7.0,0
618,-8.0,0
619,-9.0,0
620,-10.0,0
621,-11.0,0
622,-12.0,0
623,-13.0,0
624,-13.0,0
625,-14.0,0
626,-13.0,0
627,-16.0,0
628,-15.0,0
629,-16.0,0
630,-17.0,0
631,-16.0,0
632,-15.0,0
633,-13.0,0
634,-11.0,0
635,-11.0,0
636,-11.0,0
637,-10.0,0
638,-9.0,0
639,-9.0,0
640,-9.0,0
641,-10.0,0
642,-11.0,0
643,-11.0,0
644,-11.0,0
645,-13.0,0
646,-15.0,0
647,-14.0,0
648,-13.0,0
649,-14.0,0
650,-15.0,0
651,-15.0,0
652,-15.0,0
653,-15.0,0
654,-15.0,0
655,-16.0,0
656,-17.0,0
657,-17.0,0
658,-17.0,0
659,-16.0,0
660,-15.0,0
661,-15.0,0
662,-15.0,0
663,-14.0,0
664,-13.0,0
665,-14.0,0
666,-14.0,0
667,-12.0,0
668,-7.0,0
669,-3.0,0
670,16.0,0
671,34.0,0
672,50.0,0
673,61.0,0
674,23.0,0
675,-19.0,0
676,-78.0,0
677,-126.0,0
678,-134.0,0
679,-134.0,0
680,-105.0,0
681,-77.0,0
682,-51.0,0
683,-29.0,0
684,-18.0,0
685,-10.0,0
686,-7.0,0
687,-5.0,0
688,-5.0,0
689,-5.0,0
690,-5.0,0
691,-5.0,0
692,-5.0,0
693,-5.0,0
694,-4.0,0
695,-3.0,0
696,-4.0,0
697,-5.0,0
698,-4.0,0
699,-3.0,0
700,-2.0,0
701,-1.0,0
702,-1.0,0
703,-1.0,0
704,0.0,0
705,1.0,0
706,1.0,0
707,1.0,0
708,1.0,0
709,1.0,0
710,3.0,0
711,4.0,0
712,5.0,0
713,7.0,0
714,9.0,0
715,9.0,0
716,9.0,0
717,9.0,0
718,9.0,0
719,11.0,0
720,13.0,0
721,15.0,0
722,17.0,0
723,20.0,0
724,23.0,0
725,25.0,0
726,27.0,0
727,29.0,0
728,31.0,0
729,32.0,0
730,33.0,0
731,36.0,0
732,37.0,0
733,37.0,0
734,36.0,0
735,34.0,0
736,32.0,0
737,30.0,0
738,27.0,0
739,24.0,0
740,21.0,0
741,18.0,0
742,13.0,0
743,7.0,0
744,4.0,0
745,2.0,0
746,1.0,0
747,0.0,0
748,-3.0,0
749,-6.0,0
750,-7.0,0
751,-7.0,0
752,-10.0,0
753,-11.0,0
754,-12.0,0
755,-13.0,0
756,-13.0,0
757,-13.0,0
758,-13.0,0
759,-13.0,0
760,-14.0,0
761,-15.0,0
762,-15.0,0
763,-15.0,0
764,-15.0,0
765,-15.0,0
766,-14.0,0
767,-13.0,0
768,-13.0,0
769,-13.0,0
770,-12.0,0
771,-11.0,0
772,-11.0,0
773,-11.0,0
774,-11.0,0
775,-11.0,0
776,-10.0,0
777,-9.0,0
778,-10.0,0
779,-11.0,0
780,-11.0,0
781,-11.0,0
782,-11.0,0
783,-11.0,0
784,-12.0,0
785,-13.0,0
786,-13.0,0
787,-13.0,0
788,-14.0,0
789,-15.0,0
790,-14.0,0
791,-13.0,0
792,-14.0,0
793,-16.0,0
794,-17.0,0
795,-17.0,0
796,-17.0,0
797,-16.0,0
798,-15.0,0
799,-15.0,0
800,-15.0,0
801,-14.0,0
802,-13.0,0
803,-12.0,0
804,-11.0,0
805,-9.0,0
806,-7.0,0
807,-8.0,0
808,-9.0,0
809,-10.0,0
810,-11.0,0
811,-12.0,0
812,-13.0,0
813,-15.0,0
814,-17.0,0
815,-17.0,0
816,-17.0,0
817,-18.0,0
818,-19.0,0
819,-20.0,0
820,-21.0,0
821,-21.0,0
822,-21.0,0
823,-22.0,0
824,-24.0,0
825,-26.0,0
826,-27.0,0
827,-26.0,0
828,-25.0,0
829,-25.0,0
830,-25.0,0
831,-25.0,0
832,-25.0,0
833,-26.0,0
834,-27.0,0
835,-27.0,0
836,-25.0,0
837,-23.0,0
838,-21.0,0
839,-18.0,0
840,0.0,0
841,17.0,0
842,36.0,0
843,49.0,0
844,34.0,0
845,7.0,0
846,-58.0,0
847,-116.0,0
848,-154.0,0
849,-167.0,0
850,-130.0,0
851,-95.0,0
852,-65.0,0
853,-43.0,0
854,-31.0,0
855,-25.0,0
856,-22.0,0
857,-21.0,0
858,-21.0,0
859,-21.0,0
860,-21.0,0
861,-21.0,0
862,-20.0,0
863,-19.0,0
864,-20.0,0
865,-21.0,0
866,-20.0,0
867,-19.0,0
868,-19.0,0
869,-19.0,0
870,-18.0,0
871,-17.0,0
872,-16.0,0
873,-15.0,0
874,-16.0,0
875,-17.0,0
876,-17.0,0
877,-15.0,0
878,-13.0,0
879,-13.0,0
880,-13.0,0
881,-13.0,0
882,-13.0,0
883,-12.0,0
884,-11.0,0
885,-9.0,0
886,-7.0,0
887,-6.0,0
888,-5.0,0
889,-4.0,0
890,-3.0,0
891,-1.0,0
892,2.0,0
893,5.0,0
894,7.0,0
895,8.0,0
896,10.0,0
897,13.0,0
898,15.0,0
899,16.0,0
900,18.0,0
901,21.0,0
902,23.0,0
903,23.0,0
904,23.0,0
905,23.0,0
906,23.0,0
907,22.0,0
908,20.0,0
909,18.0,0
910,14.0,0
911,10.0,0
912,8.0,0
913,6.0,0
914,1.0,0
915,-4.0,0
916,-8.0,0
917,-12.0,0
918,-16.0,0
919,-19.0,0
920,-22.0,0
921,-25.0,0
922,-26.0,0
923,-27.0,0
924,-29.0,0
925,-31.0,0
926,-31.0,0
927,-31.0,0
928,-31.0,0
929,-31.0,0
930,-32.0,0
931,-33.0,0
932,-32.0,0
933,-31.0,0
934,-31.0,0
935,-31.0,0
936,-30.0,0
937,-29.0,0
938,-30.0,0
939,-30.0,0
940,-28.0,0
941,-27.0,0
942,-26.0,0
943,-25.0,0
944,-26.0,0
945,-27.0,0
946,-27.0,0
947,-27.0,0
948,-27.0,0
949,-27.0,0
950,-28.0,0
951,-29.0,0
952,-29.0,0
953,-29.0,0
954,-30.0,0
955,-31.0,0
956,-31.0,0
957,-31.0,0
958,-32.0,0
959,-33.0,0
960,-35.0,0
961,-35.0,0
962,-35.0,0
963,-35.0,0
964,-35.0,0
965,-35.0,0
966,-35.0,0
967,-36.0,0
968,-37.0,0
969,-37.0,0
970,-37.0,0
971,-36.0,0
972,-35.0,0
973,-35.0,0
974,-35.0,0
975,-34.0,0
976,-33.0,0
977,-31.0,0
978,-29.0,0
979,-30.0,0
980,-31.0,0
981,-30.0,0
982,-30.0,0
983,-32.0,0
984,-33.0,0
985,-34.0,0
986,-36.0,0
987,-38.0,0
988,-39.0,0
989,-39.0,0
990,-39.0,0
991,-40.0,0
992,-41.0,0
993,-42.0,0
994,-43.0,0
995,-42.0,0
996,-42.0,0
997,-44.0,0
998,-45.0,0
999,-45.0,0
1000,-45.0,0
1001,-45.0,0
1002,-44.0,0
1003,-43.0,0
1004,-44.0,0
1005,-45.0,0
1006,-44.0,0
1007,-43.0,0
1008,-43.0,0
1009,-43.0,0
1010,-39.0,0
1011,-33.0,0
1012,-22.0,0
1013,-8.0,0
1014,13.0,0
1015,23.0,0
1016,10.0,0
1017,-22.0,0
1018,-83.0,0
1019,-134.0,0
1020,-171.0,0
1021,-178.0,0
1022,-148.0,0
1023,-117.0,0
1024,-84.0,0
1025,-61.0,0
1026,-47.0,0
1027,-40.0,0
1028,-37.0,0
1029,-35.0,0
1030,-34.0,0
1031,-34.0,0
1032,-36.0,0
1033,-37.0,0
1034,-36.0,0
1035,-35.0,0
1036,-34.0,0
1037,-33.0,0
1038,-34.0,0
1039,-35.0,0
1040,-34.0,0
1041,-33.0,0
1042,-33.0,0
1043,-33.0,0
1044,-33.0,0
1045,-32.0,0
1046,-31.0,0
1047,-31.0,0
1048,-31.0,0
1049,-29.0,0
1050,-27.0,0
1051,-27.0,0
1052,-27.0,0
1053,-27.0,0
1054,-27.0,0
1055,-26.0,0
1056,-25.0,0
1057,-23.0,0
1058,-21.0,0
1059,-21.0,0
1060,-21.0,0
1061,-20.0,0
1062,-19.0,0
1063,-17.0,0
1064,-14.0,0
1065,-12.0,0
1066,-10.0,0
1067,-8.0,0
1068,-6.0,0
1069,-4.0,0
1070,-2.0,0
1071,0.0,0
1072,2.0,0
1073,4.0,0
1074,5.0,0
1075,5.0,0
1076,4.0,0
1077,2.0,0
1078,1.0,0
1079,1.0,0
1080,0.0,0
1081,-2.0,0
1082,-5.0,0
1083,-8.0,0
1084,-11.0,0
1085,-15.0,0
1086,-19.0,0
1087,-23.0,0
1088,-26.0,0
1089,-29.0,0
1090,-31.0,0
1091,-33.0,0
1092,-35.0,0
1093,-37.0,0
1094,-38.0,0
1095,-39.0,0
1096,-39.0,0
1097,-39.0,0
1098,-39.0,0
1099,-39.0,0
1100,-39.0,0
1101,-39.0,0
1102,-40.0,0
1103,-41.0,0
1104,-41.0,0
1105,-41.0,0
1106,-41.0,0
1107,-41.0,0
1108,-41.0,0
1109,-40.0,0
1110,-38.0,0
1111,-37.0,0
1112,-37.0,0
1113,-37.0,0
1114,-37.0,0
1115,-36.0,0
1116,-34.0,0
1117,-33.0,0
1118,-33.0,0
1119,-33.0,0
1120,-32.0,0
1121,-31.0,0
1122,-31.0,0
1123,-31.0,0
1124,-31.0,0
1125,-31.0,0
1126,-31.0,0
1127,-31.0,0
1128,-31.0,0
1129,-31.0,0
1130,-31.0,0
1131,-31.0,0
1132,-31.0,0
1133,-31.0,0
1134,-31.0,0
1135,-30.0,0
1136,-29.0,0
1137,-30.0,0
1138,-31.0,0
1139,-30.0,0
1140,-29.0,0
1141,-28.0,0
1142,-27.0,0
1143,-27.0,0
1144,-26.0,0
1145,-23.0,0
1146,-21.0,0
1147,-20.0,0
1148,-19.0,0
1149,-20.0,0
1150,-21.0,0
1151,-21.0,0
1152,-22.0,0
1153,-24.0,0
1154,-25.0,0
1155,-26.0,0
1156,-27.0,0
1157,-28.0,0
1158,-29.0,0
1159,-29.0,0
1160,-29.0,0
1161,-29.0,0
1162,-29.0,0
1163,-30.0,0
1164,-31.0,0
1165,-31.0,0
1166,-31.0,0
1167,-31.0,0
1168,-32.0,0
1169,-33.0,0
1170,-32.0,0
1171,-31.0,0
1172,-31.0,0
1173,-31.0,0
1174,-31.0,0
1175,-31.0,0
1176,-31.0,0
1177,-31.0,0
1178,-30.0,0
1179,-29.0,0
1180,-26.0,0
1181,-19.0,0
1182,-3.0,0
1183,14.0,0
1184,36.0,0
1185,41.0,0
1186,19.0,0
1187,-22.0,0
1188,-88.0,0
1189,-132.0,0
1190,-156.0,0
1191,-150.0,0
1192,-118.0,0
1193,-88.0,0
1194,-58.0,0
1195,-40.0,0
1196,-29.0,0
1197,-23.0,0
1198,-19.0,0
1199,-18.0,0
1200,-20.0,0
1201,-21.0,0
1202,-21.0,0
1203,-21.0,0
1204,-20.0,0
1205,-19.0,0
1206,-18.0,0
1207,-17.0,0
1208,-17.0,0
1209,-17.0,0
1210,-17.0,0
1211,-16.0,0
1212,-15.0,0
1213,-14.0,0
1214,-13.0,0
1215,-12.0,0
1216,-11.0,0
1217,-11.0,0
1218,-11.0,0
1219,-11.0,0
1220,-11.0,0
1221,-9.0,0
1222,-7.0,0
1223,-7.0,0
1224,-7.0,0
1225,-6.0,0
1226,-5.0,0
1227,-5.0,0
1228,-5.0,0
1229,-3.0,0
1230,-1.0,0
1231,2.0,0
1232,4.0,0
1233,6.0,0
1234,8.0,0
1235,10.0,0
1236,12.0,0
1237,14.0,0
1238,17.0,0
1239,20.0,0
1240,22.0,0
1241,24.0,0
1242,26.0,0
1243,28.0,0
1244,29.0,0
1245,30.0,0
1246,31.0,0
1247,30.0,0
1248,29.0,0
1249,28.0,0
1250,26.0,0
1251,27.0,0
1252,19.0,0
1253,15.0,0
1254,12.0,0
1255,9.0,0
1256,5.0,0
1257,1.0,0
1258,-3.0,0
1259,-7.0,0
1260,-8.0,0
1261,-9.0,0
1262,-12.0,0
1263,-15.0,0
1264,-16.0,0
1265,-17.0,0
1266,-17.0,0
1267,-17.0,0
1268,-18.0,0
1269,-19.0,0
1270,-19.0,0
1271,-19.0,0
1272,-20.0,0
1273,-21.0,0
1274,-20.0,0
1275,-19.0,0
1276,-19.0,0
1277,-19.0,0
1278,-19.0,0
1279,-19.0,0
1280,-18.0,0
1281,-17.0,0
1282,-16.0,0
1283,-15.0,0
1284,-14.0,0
1285,-13.0,0
1286,-13.0,0
1287,-13.0,0
1288,-12.0,0
1289,-11.0,0
1290,-10.0,0
1291,-9.0,0
1292,-10.0,0
1293,-11.0,0
1294,-11.0,0
1295,-11.0,0
1296,-11.0,0
1297,-12.0,0
1298,-13.0,0
1299,-12.0,0
1300,-11.0,0
1301,-12.0,0
1302,-13.0,0
1303,-14.0,0
1304,-15.0,0
1305,-15.0,0
1306,-15.0,0
1307,-14.0,0
1308,-13.0,0
1309,-13.0,0
1310,-13.0,0
1311,-13.0,0
1312,-13.0,0
1313,-12.0,0
1314,-11.0,0
1315,-11.0,0
1316,-10.0,0
1317,-8.0,0
1318,-7.0,0
1319,-7.0,0
1320,-7.0,0
1321,-7.0,0
1322,-7.0,0
1323,-7.0,0
1324,-8.0,0
1325,-10.0,0
1326,-12.0,0
1327,-14.0,0
1328,-15.0,0
1329,-16.0,0
1330,-17.0,0
1331,-17.0,0
1332,-17.0,0
1333,-17.0,0
1334,-17.0,0
1335,-19.0,0
1336,-18.0,0
1337,-17.0,0
1338,-18.0,0
1339,-19.0,0
1340,-20.0,0
1341,-21.0,0
1342,-21.0,0
1343,-21.0,0
1344,-20.0,0
1345,-19.0,0
1346,-20.0,0
1347,-21.0,0
1348,-20.0,0
1349,-19.0,0
1350,-19.0,0
1351,-18.0,0
1352,-15.0,0
1353,-10.0,0
1354,-2.0,0
1355,13.0,0
1356,36.0,0
1357,49.0,0
1358,54.0,0
1359,28.0,0
1360,-22.0,0
1361,-81.0,0
1362,-147.0,0
1363,-156.0,0
1364,-135.0,0
1365,-103.0,0
1366,-66.0,0
1367,-43.0,0
1368,-23.0,0
1369,-16.0,0
1370,-12.0,0
1371,-11.0,0
1372,-11.0,0
1373,-11.0,0
1374,-11.0,0
1375,-11.0,0
1376,-11.0,0
1377,-11.0,0
1378,-11.0,0
1379,-10.0,0
1380,-9.0,0
1381,-8.0,0
1382,-7.0,0
1383,-7.0,0
1384,-7.0,0
1385,-7.0,0
1386,-7.0,0
1387,-6.0,0
1388,-5.0,0
1389,-5.0,0
1390,-5.0,0
1391,-5.0,0
1392,-5.0,0
1393,-4.0,0
1394,-3.0,0
1395,-3.0,0
1396,-3.0,0
1397,-2.0,0
1398,-1.0,0
1399,0.0,0
1400,2.0,0
1401,4.0,0
1402,5.0,0
1403,5.0,0
1404,5.0,0
1405,6.0,0
1406,8.0,0
1407,10.0,0
1408,13.0,0
1409,16.0,0
1410,18.0,0
1411,20.0,0
1412,22.0,0
1413,24.0,0
1414,25.0,0
1415,25.0,0
1416,27.0,0
1417,30.0,0
1418,30.0,0
1419,29.0,0
1420,27.0,0
1421,25.0,0
1422,23.0,0
1423,21.0,0
1424,19.0,0
1425,17.0,0
1426,13.0,0
1427,8.0,0
1428,3.0,0
1429,-1.0,0
1430,-2.0,0
1431,-4.0,0
1432,-8.0,0
1433,-11.0,0
1434,-12.0,0
1435,-13.0,0
1436,-15.0,0
1437,-17.0,0
1438,-19.0,0
1439,-21.0,0
1440,-21.0,0
1441,-21.0,0
1442,-22.0,0
1443,-23.0,0
1444,-22.0,0
1445,-21.0,0
1446,-22.0,0
1447,-23.0,0
1448,-23.0,0
1449,-23.0,0
1450,-23.0,0
1451,-23.0,0
1452,-23.0,0
1453,-23.0,0
1454,-22.0,0
1455,-21.0,0
1456,-20.0,0
1457,-19.0,0
1458,-19.0,0
1459,-19.0,0
1460,-17.0,0
1461,-15.0,0
1462,-13.0,0
1463,-13.0,0
1464,-13.0,0
1465,-13.0,0
1466,-13.0,0
1467,-13.0,0
1468,-13.0,0
1469,-13.0,0
1470,-13.0,0
1471,-13.0,0
1472,-13.0,0
1473,-14.0,0
1474,-15.0,0
1475,-15.0,0
1476,-15.0,0
1477,-15.0,0
1478,-15.0,0
1479,-15.0,0
1480,-15.0,0
1481,-16.0,0
1482,-17.0,0
1483,-17.0,0
1484,-16.0,0
1485,-14.0,0
1486,-13.0,0
1487,-13.0,0
1488,-12.0,0
1489,-10.0,0
1490,-9.0,0
1491,-9.0,0
1492,-9.0,0
1493,-9.0,0
1494,-9.0,0
1495,-9.0,0
1496,-10.0,0
1497,-12.0,0
1498,-13.0,0
1499,-14.0,0
1500,-15.0,0
1501,-15.0,0
1502,-18.0,0
1503,-19.0,0
1504,-18.0,0
1505,-17.0,0
1506,-18.0,0
1507,-19.0,0
1508,-19.0,0
1509,-19.0,0
1510,-19.0,0
1511,-19.0,0
1512,-19.0,0
1513,-19.0,0
1514,-20.0,0
1515,-21.0,0
1516,-21.0,0
1517,-21.0,0
1518,-20.0,0
1519,-19.0,0
1520,-19.0,0
1521,-19.0,0
1522,-19.0,0
1523,-18.0,0
1524,-15.0,0
1525,-8.0,0
1526,3.0,0
1527,21.0,0
1528,44.0,0
