time,value,label
647,24.0,0
648,24.0,0
649,23.0,0
650,22.0,0
651,20.0,0
652,18.0,0
653,16.0,0
654,13.0,0
655,13.0,0
656,13.0,0
657,12.0,0
658,11.0,0
659,9.0,0
660,8.0,0
661,5.0,0
662,2.0,0
663,3.0,0
664,4.0,0
665,3.0,0
666,1.0,0
667,0.0,0
668,0.0,0
669,1.0,0
670,1.0,0
671,1.0,0
672,1.0,0
673,1.0,0
674,0.0,0
675,0.0,0
676,0.0,0
677,-1.0,0
678,-2.0,0
679,-2.0,0
680,-1.0,0
681,0.0,0
682,0.0,0
683,-1.0,0
684,-2.0,0
685,-2.0,0
686,-2.0,0
687,-2.0,0
688,-2.0,0
689,-2.0,0
690,-2.0,0
691,-2.0,0
692,-2.0,0
693,-2.0,0
694,-1.0,0
695,-1.0,0
696,-1.0,0
697,-1.0,0
698,-2.0,0
699,-2.0,0
700,-3.0,0
701,-4.0,0
702,-3.0,0
703,-2.0,0
704,-1.0,0
705,0.0,0
706,0.0,0
707,-1.0,0
708,-2.0,0
709,-2.0,0
710,-2.0,0
711,-2.0,0
712,-3.0,0
713,-3.0,0
714,-1.0,0
715,0.0,0
716,-2.0,0
717,-4.0,0
718,-1.0,0
719,0.0,0
720,-2.0,0
721,-3.0,0
722,-2.0,0
723,-3.0,0
724,-6.0,0
725,-6.0,0
726,-1.0,0
727,0.0,0
728,-4.0,0
729,-5.0,0
730,-2.0,0
731,-3.0,0
732,-5.0,0
733,-5.0,0
734,-4.0,0
735,-4.0,0
736,-5.0,0
737,-4.0,0
738,-3.0,0
739,-4.0,0
740,-6.0,0
741,-6.0,0
742,-5.0,0
743,-5.0,0
744,-5.0,0
745,-5.0,0
746,-5.0,0
747,-5.0,0
748,-4.0,0
749,-2.0,0
750,0.0,0
751,2.0,0
752,4.0,0
753,6.0,0
754,8.0,0
755,10.0,0
756,12.0,0
757,13.0,0
758,14.0,0
759,17.0,0
760,19.0,0
761,19.0,0
762,18.0,0
763,17.0,0
764,15.0,0
765,12.0,0
766,8.0,0
767,5.0,0
768,2.0,0
769,-1.0,0
770,-4.0,0
771,-5.0,0
772,-6.0,0
773,-6.0,0
774,-6.0,0
775,-7.0,0
776,-7.0,0
777,-7.0,0
778,-6.0,0
779,-6.0,0
780,-9.0,0
781,-15.0,0
782,-28.0,0
783,-44.0,0
784,-36.0,0
785,-22.0,0
786,51.0,0
787,136.0,0
788,207.0,0
789,276.0,0
790,250.0,0
791,217.0,0
792,178.0,0
793,139.0,0
794,134.0,0
795,128.0,0
796,105.0,0
797,81.0,0
798,52.0,0
799,25.0,0
800,11.0,0
801,-1.0,0
802,-5.0,0
803,-9.0,0
804,-10.0,0
805,-12.0,0
806,-15.0,0
807,-17.0,0
808,-19.0,0
809,-20.0,0
810,-22.0,0
811,-23.0,0
812,-25.0,0
813,-25.0,0
814,-23.0,0
815,-23.0,0
816,-24.0,0
817,-25.0,0
818,-26.0,0
819,-27.0,0
820,-27.0,0
821,-28.0,0
822,-28.0,0
823,-28.0,0
824,-28.0,0
825,-28.0,0
826,-28.0,0
827,-28.0,0
828,-28.0,0
829,-29.0,0
830,-29.0,0
831,-29.0,0
832,-29.0,0
833,-30.0,0
834,-29.0,0
835,-28.0,0
836,-26.0,0
837,-25.0,0
838,-24.0,0
839,-24.0,0
840,-24.0,0
841,-24.0,0
842,-23.0,0
843,-21.0,0
844,-19.0,0
845,-19.0,0
846,-17.0,0
847,-14.0,0
848,-12.0,0
849,-14.0,0
850,-14.0,0
851,-8.0,0
852,-6.0,0
853,-6.0,0
854,-5.0,0
855,-3.0,0
856,-2.0,0
857,-2.0,0
858,0.0,0
859,6.0,0
860,8.0,0
861,8.0,0
862,8.0,0
863,9.0,0
864,11.0,0
865,12.0,0
866,13.0,0
867,13.0,0
868,16.0,0
869,18.0,0
870,17.0,0
871,16.0,0
872,15.0,0
873,14.0,0
874,12.0,0
875,11.0,0
876,9.0,0
877,7.0,0
878,5.0,0
879,3.0,0
880,2.0,0
881,1.0,0
882,0.0,0
883,-1.0,0
884,-1.0,0
885,-2.0,0
886,-3.0,0
887,-4.0,0
888,-5.0,0
889,-6.0,0
890,-6.0,0
891,-6.0,0
892,-6.0,0
893,-6.0,0
894,-7.0,0
895,-8.0,0
896,-8.0,0
897,-8.0,0
898,-8.0,0
899,-8.0,0
900,-8.0,0
901,-8.0,0
902,-8.0,0
903,-8.0,0
904,-9.0,0
905,-9.0,0
906,-8.0,0
907,-8.0,0
908,-8.0,0
909,-8.0,0
910,-9.0,0
911,-12.0,0
912,-15.0,0
913,-11.0,0
914,-7.0,0
915,-8.0,0
916,-10.0,0
917,-9.0,0
918,-9.0,0
919,-11.0,0
920,-13.0,0
921,-11.0,0
922,-9.0,0
923,-10.0,0
924,-10.0,0
925,-9.0,0
926,-9.0,0
927,-10.0,0
928,-11.0,0
929,-9.0,0
930,-8.0,0
931,-8.0,0
932,-9.0,0
933,-11.0,0
934,-11.0,0
935,-11.0,0
936,-10.0,0
937,-10.0,0
938,-9.0,0
939,-8.0,0
940,-8.0,0
941,-9.0,0
942,-10.0,0
943,-11.0,0
944,-12.0,0
945,-12.0,0
946,-11.0,0
947,-10.0,0
948,-10.0,0
949,-11.0,0
950,-12.0,0
951,-12.0,0
952,-11.0,0
953,-10.0,0
954,-10.0,0
955,-10.0,0
956,-11.0,0
957,-11.0,0
958,-11.0,0
959,-10.0,0
960,-10.0,0
961,-10.0,0
962,-10.0,0
963,-10.0,0
964,-10.0,0
965,-10.0,0
966,-13.0,0
967,-15.0,0
968,-11.0,0
969,-9.0,0
970,-9.0,0
971,-9.0,0
972,-9.0,0
973,-9.0,0
974,-11.0,0
975,-10.0,0
976,-5.0,0
977,-2.0,0
978,-2.0,0
979,-1.0,0
980,0.0,0
981,3.0,0
982,5.0,0
983,7.0,0
984,10.0,0
985,11.0,0
986,11.0,0
987,12.0,0
988,13.0,0
989,12.0,0
990,11.0,0
991,10.0,0
992,9.0,0
993,6.0,0
994,2.0,0
995,-2.0,0
996,-7.0,0
997,-9.0,0
998,-11.0,0
999,-12.0,0
1000,-12.0,0
1001,-10.0,0
1002,-10.0,0
1003,-10.0,0
1004,-9.0,0
1005,-9.0,0
1006,-9.0,0
1007,-16.0,0
1008,-24.0,0
1009,-36.0,0
1010,-41.0,0
1011,-20.0,0
1012,14.0,0
1013,89.0,0
1014,159.0,0
1015,222.0,0
1016,253.0,0
1017,231.0,0
1018,205.0,0
1019,173.0,0
1020,150.0,0
1021,137.0,0
1022,117.0,0
1023,90.0,0
1024,64.0,0
1025,38.0,0
1026,20.0,0
1027,8.0,0
1028,0.0,0
1029,-6.0,0
1030,-9.0,0
1031,-10.0,0
1032,-13.0,0
1033,-16.0,0
1034,-18.0,0
1035,-19.0,0
1036,-20.0,0
1037,-21.0,0
1038,-19.0,0
1039,-17.0,0
1040,-20.0,0
1041,-23.0,0
1042,-21.0,0
1043,-19.0,0
1044,-22.0,0
1045,-24.0,0
1046,-23.0,0
1047,-23.0,0
1048,-23.0,0
1049,-23.0,0
1050,-22.0,0
1051,-22.0,0
1052,-24.0,0
1053,-26.0,0
1054,-26.0,0
1055,-25.0,0
1056,-24.0,0
1057,-24.0,0
1058,-24.0,0
1059,-24.0,0
1060,-24.0,0
1061,-23.0,0
1062,-21.0,0
1063,-20.0,0
1064,-20.0,0
1065,-20.0,0
1066,-20.0,0
1067,-19.0,0
1068,-17.0,0
1069,-16.0,0
1070,-16.0,0
1071,-14.0,0
1072,-11.0,0
1073,-9.0,0
1074,-8.0,0
1075,-7.0,0
1076,-6.0,0
1077,-4.0,0
1078,-2.0,0
1079,0.0,0
1080,0.0,0
1081,1.0,0
1082,1.0,0
1083,4.0,0
1084,8.0,0
1085,9.0,0
1086,11.0,0
1087,12.0,0
1088,14.0,0
1089,15.0,0
1090,16.0,0
1091,17.0,0
1092,19.0,0
1093,21.0,0
1094,23.0,0
1095,25.0,0
1096,26.0,0
1097,25.0,0
1098,23.0,0
1099,20.0,0
1100,19.0,0
1101,21.0,0
1102,21.0,0
1103,17.0,0
1104,15.0,0
1105,12.0,0
1106,12.0,0
1107,12.0,0
1108,11.0,0
1109,11.0,0
1110,9.0,0
1111,6.0,0
1112,6.0,0
1113,6.0,0
1114,4.0,0
1115,3.0,0
1116,2.0,0
1117,2.0,0
1118,2.0,0
1119,3.0,0
1120,3.0,0
1121,2.0,0
1122,2.0,0
1123,2.0,0
1124,2.0,0
1125,2.0,0
1126,0.0,0
1127,0.0,0
1128,0.0,0
1129,0.0,0
1130,0.0,0
1131,0.0,0
1132,0.0,0
1133,0.0,0
1134,0.0,0
1135,0.0,0
1136,-1.0,0
1137,-2.0,0
1138,-2.0,0
1139,-1.0,0
1140,0.0,0
1141,0.0,0
1142,1.0,0
1143,1.0,0
1144,0.0,0
1145,0.0,0
1146,-1.0,0
1147,-1.0,0
1148,0.0,0
1149,0.0,0
1150,-1.0,0
1151,-1.0,0
1152,-1.0,0
1153,-1.0,0
1154,-2.0,0
1155,-1.0,0
1156,0.0,0
1157,-1.0,0
1158,-3.0,0
1159,-4.0,0
1160,-4.0,0
1161,-5.0,0
1162,-6.0,0
1163,-5.0,0
1164,-3.0,0
1165,-3.0,0
1166,-3.0,0
1167,-4.0,0
1168,-4.0,0
1169,-5.0,0
1170,-5.0,0
1171,-5.0,0
1172,-5.0,0
1173,-6.0,0
1174,-6.0,0
1175,-6.0,0
1176,-6.0,0
1177,-6.0,0
1178,-6.0,0
1179,-7.0,0
1180,-7.0,0
1181,-7.0,0
1182,-7.0,0
1183,-7.0,0
1184,-8.0,0
1185,-8.0,0
1186,-9.0,0
1187,-9.0,0
1188,-8.0,0
1189,-8.0,0
1190,-8.0,0
1191,-8.0,0
1192,-9.0,0
1193,-9.0,0
1194,-9.0,0
1195,-8.0,0
1196,-8.0,0
1197,-8.0,0
1198,-7.0,0
1199,-6.0,0
1200,-4.0,0
1201,-2.0,0
1202,0.0,0
1203,1.0,0
1204,5.0,0
1205,8.0,0
1206,8.0,0
1207,8.0,0
1208,8.0,0
1209,8.0,0
1210,11.0,0
1211,14.0,0
1212,14.0,0
1213,13.0,0
1214,11.0,0
1215,9.0,0
1216,2.0,0
1217,-2.0,0
1218,-4.0,0
1219,-7.0,0
1220,-12.0,0
1221,-15.0,0
1222,-12.0,0
1223,-11.0,0
1224,-13.0,0
1225,-14.0,0
1226,-12.0,0
1227,-10.0,0
1228,-10.0,0
1229,-10.0,0
1230,-13.0,0
1231,-21.0,0
1232,-35.0,0
1233,-41.0,0
1234,-41.0,0
1235,-9.0,0
1236,42.0,0
1237,112.0,0
1238,191.0,0
1239,227.0,0
1240,245.0,0
1241,219.0,0
1242,178.0,0
1243,155.0,0
1244,135.0,0
1245,121.0,0
1246,107.0,0
1247,80.0,0
1248,51.0,0
1249,30.0,0
1250,10.0,0
1251,1.0,0
1252,-7.0,0
1253,-11.0,0
1254,-16.0,0
1255,-18.0,0
1256,-21.0,0
1257,-21.0,0
1258,-21.0,0
1259,-22.0,0
1260,-24.0,0
1261,-25.0,0
1262,-27.0,0
1263,-28.0,0
1264,-29.0,0
1265,-29.0,0
1266,-29.0,0
1267,-29.0,0
1268,-29.0,0
1269,-29.0,0
1270,-29.0,0
1271,-32.0,0
1272,-32.0,0
1273,-30.0,0
1274,-30.0,0
1275,-32.0,0
1276,-33.0,0
1277,-33.0,0
1278,-34.0,0
1279,-35.0,0
1280,-33.0,0
1281,-29.0,0
1282,-30.0,0
1283,-33.0,0
1284,-32.0,0
1285,-31.0,0
1286,-32.0,0
1287,-33.0,0
1288,-31.0,0
1289,-29.0,0
1290,-29.0,0
1291,-29.0,0
1292,-26.0,0
1293,-24.0,0
1294,-24.0,0
1295,-24.0,0
1296,-22.0,0
1297,-19.0,0
1298,-19.0,0
1299,-18.0,0
1300,-17.0,0
1301,-15.0,0
1302,-13.0,0
1303,-11.0,0
1304,-8.0,0
1305,-5.0,0
1306,-4.0,0
1307,-3.0,0
1308,-1.0,0
1309,0.0,0
1310,1.0,0
1311,2.0,0
1312,3.0,0
1313,5.0,0
1314,7.0,0
1315,9.0,0
1316,11.0,0
1317,12.0,0
1318,12.0,0
1319,12.0,0
1320,12.0,0
1321,12.0,0
1322,12.0,0
1323,9.0,0
1324,6.0,0
1325,6.0,0
1326,6.0,0
1327,4.0,0
1328,2.0,0
1329,1.0,0
1330,1.0,0
1331,-1.0,0
1332,-3.0,0
1333,-4.0,0
1334,-6.0,0
1335,-7.0,0
1336,-7.0,0
1337,-6.0,0
1338,-6.0,0
1339,-6.0,0
1340,-7.0,0
1341,-8.0,0
1342,-9.0,0
1343,-8.0,0
1344,-8.0,0
1345,-9.0,0
1346,-11.0,0
1347,-11.0,0
1348,-12.0,0
1349,-12.0,0
1350,-11.0,0
1351,-10.0,0
1352,-10.0,0
1353,-11.0,0
1354,-12.0,0
1355,-12.0,0
1356,-12.0,0
1357,-13.0,0
1358,-13.0,0
1359,-12.0,0
1360,-11.0,0
1361,-11.0,0
1362,-11.0,0
1363,-11.0,0
1364,-12.0,0
1365,-13.0,0
1366,-14.0,0
1367,-14.0,0
1368,-14.0,0
1369,-14.0,0
1370,-14.0,0
1371,-14.0,0
1372,-14.0,0
1373,-13.0,0
1374,-12.0,0
1375,-12.0,0
1376,-12.0,0
1377,-13.0,0
1378,-13.0,0
1379,-14.0,0
1380,-14.0,0
1381,-14.0,0
1382,-14.0,0
1383,-13.0,0
1384,-11.0,0
1385,-10.0,0
1386,-12.0,0
1387,-14.0,0
1388,-14.0,0
1389,-14.0,0
1390,-14.0,0
1391,-13.0,0
1392,-12.0,0
1393,-12.0,0
1394,-14.0,0
1395,-15.0,0
1396,-12.0,0
1397,-12.0,0
1398,-13.0,0
1399,-14.0,0
1400,-14.0,0
1401,-14.0,0
1402,-14.0,0
1403,-15.0,0
1404,-17.0,0
1405,-16.0,0
1406,-14.0,0
1407,-14.0,0
1408,-14.0,0
1409,-14.0,0
1410,-14.0,0
1411,-16.0,0
1412,-17.0,0
1413,-16.0,0
1414,-14.0,0
1415,-15.0,0
1416,-16.0,0
1417,-16.0,0
1418,-16.0,0
1419,-16.0,0
1420,-15.0,0
1421,-14.0,0
1422,-14.0,0
1423,-14.0,0
1424,-15.0,0
1425,-15.0,0
1426,-14.0,0
1427,-12.0,0
1428,-10.0,0
1429,-7.0,0
1430,-3.0,0
1431,0.0,0
1432,1.0,0
1433,1.0,0
1434,1.0,0
1435,3.0,0
1436,4.0,0
1437,5.0,0
1438,6.0,0
1439,6.0,0
1440,5.0,0
1441,3.0,0
1442,0.0,0
1443,-2.0,0
1444,-6.0,0
1445,-10.0,0
1446,-13.0,0
1447,-15.0,0
1448,-17.0,0
1449,-18.0,0
1450,-19.0,0
1451,-19.0,0
1452,-18.0,0
1453,-16.0,0
1454,-13.0,0
1455,-11.0,0
1456,-15.0,0
1457,-20.0,0
1458,-30.0,0
1459,-40.0,0
1460,-47.0,0
1461,-50.0,0
1462,0.0,0
1463,53.0,0
1464,143.0,0
1465,222.0,0
1466,238.0,0
1467,240.0,0
1468,186.0,0
1469,143.0,0
1470,134.0,0
1471,123.0,0
1472,109.0,0
1473,89.0,0
1474,60.0,0
1475,35.0,0
1476,17.0,0
1477,3.0,0
1478,-5.0,0
1479,-11.0,0
1480,-14.0,0
1481,-17.0,0
1482,-20.0,0
1483,-22.0,0
1484,-22.0,0
1485,-23.0,0
1486,-24.0,0
1487,-25.0,0
1488,-25.0,0
1489,-25.0,0
1490,-26.0,0
1491,-27.0,0
1492,-28.0,0
1493,-29.0,0
1494,-30.0,0
1495,-32.0,0
1496,-33.0,0
1497,-33.0,0
1498,-33.0,0
1499,-32.0,0
1500,-32.0,0
1501,-32.0,0
1502,-33.0,0
1503,-34.0,0
1504,-35.0,0
1505,-35.0,0
1506,-34.0,0
1507,-33.0,0
1508,-31.0,0
1509,-30.0,0
1510,-30.0,0
1511,-30.0,0
1512,-31.0,0
1513,-31.0,0
1514,-30.0,0
1515,-29.0,0
1516,-28.0,0
1517,-28.0,0
1518,-26.0,0
1519,-24.0,0
1520,-22.0,0
1521,-20.0,0
1522,-20.0,0
1523,-20.0,0
1524,-18.0,0
1525,-16.0,0
1526,-14.0,0
1527,-14.0,0
1528,-13.0,0
1529,-12.0,0
1530,-8.0,0
1531,-3.0,0
1532,-1.0,0
1533,-1.0,0
1534,0.0,0
1535,1.0,0
1536,2.0,0
1537,2.0,0
1538,5.0,0
1539,9.0,0
1540,10.0,0
1541,10.0,0
1542,13.0,0
1543,15.0,0
1544,14.0,0
1545,14.0,0
1546,16.0,0
1547,17.0,0
1548,16.0,0
1549,15.0,0
1550,14.0,0
1551,13.0,0
1552,12.0,0
1553,11.0,0
