att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,label
0.0049813200498132005,0.0018115942028985507,2.0835358993235454e-05,0.000731853115403739,0.7890295358649789,1.0,0.0014129995962858296,3.029385034837928e-05,6.50392403416728e-05,0.0,0
0.0049813200498132005,0.0036231884057971015,5.5560957315294545e-05,0.0011042974489425372,0.5073839662447258,0.7153518123667378,0.0014129995962858296,3.029385034837928e-05,8.671898712223041e-05,0.0,0
0.0049813200498132005,0.009057971014492754,0.0001597377522814718,0.0022216304495589327,0.4018987341772152,0.7153518123667378,0.0024222850222042794,0.00018176310209027567,0.000325196201708364,0.0,0
0.0049813200498132005,0.010869565217391304,0.0001944633506035309,0.0025940747830977312,0.3976793248945148,0.847547974413646,0.0008074283407347598,0.00024235080278703423,0.0004986341759528249,0.0006228589224540642,0
0.0062266500622665,0.010869565217391304,0.00024307918825441363,0.002160177134525031,0.3723628691983123,0.8731343283582089,0.0006560355268469924,0.0003029385034837928,0.000650392403416728,0.0009342883836810962,0
0.0049813200498132005,0.012681159420289856,0.00022918894892558998,0.00296651911663653,0.3407172995780591,0.44029850746268656,0.002825999192571659,0.00024235080278703423,0.0002601569613666912,0.0,0
0.0062266500622665,0.010869565217391304,0.00024307918825441363,0.002160177134525031,0.3723628691983123,0.9488272921108741,0.0006560355268469924,0.0003029385034837928,0.0007154316437584008,0.0009342883836810962,0
0.0049813200498132005,0.03260869565217391,0.0006111705304682399,0.007063406785563312,0.18987341772151903,0.36034115138592754,0.0009083568833266048,0.0004544077552256892,0.0006720721501972857,0.0009342883836810962,0
0.0049813200498132005,0.007246376811594203,0.0001250121539594127,0.001849186116020134,0.3670886075949368,0.5309168443496802,0.0008074283407347598,9.088155104513784e-05,0.00015175822746390323,0.0003114294612270321,0
0.0037359900373599006,0.009057971014492754,0.0001180670342950009,0.0027802969498671305,0.3850210970464135,0.466950959488273,0.0018167137666532096,9.088155104513784e-05,0.00010839873390278802,0.0,0
0.0037359900373599006,0.009057971014492754,0.0001180670342950009,0.0027802969498671305,0.42827004219409287,0.7782515991471216,0.0009083568833266048,0.00012117540139351712,0.0002601569613666912,0.0003114294612270321,0
0.0037359900373599006,0.030797101449275364,0.00045143277818676815,0.008366961952949108,0.20886075949367092,0.49680170575692967,0.0003169156237383932,0.0003332323538321721,0.0006720721501972857,0.0018685767673621925,0
0.0062266500622665,0.010869565217391304,0.00024307918825441363,0.002160177134525031,0.3217299578059072,0.5181236673773988,0.0013120710536939847,0.00024235080278703423,0.00034687594848892164,0.0003114294612270321,0
0.0049813200498132005,0.010869565217391304,0.0001944633506035309,0.0025940747830977312,0.3976793248945148,0.8784648187633264,0.0003027856277755349,0.00024235080278703423,0.0005203139227333824,0.0015571473061351605,0
0.0049813200498132005,0.005434782608695652,9.028655563735363e-05,0.0014767417824813358,0.4725738396624473,0.7867803837953092,0.0018167137666532096,9.088155104513784e-05,0.00019511772102501844,0.0,0
0.014943960149439602,0.043478260869565216,0.002208548053282958,0.0035680167153016892,0.19198312236286924,0.23880597014925373,0.001990310859911183,0.0020902756740381703,0.0018644582231279539,0.0018685767673621925,0
0.014943960149439602,0.043478260869565216,0.002208548053282958,0.0035680167153016892,0.3154008438818565,0.6588486140724948,0.0010092854259184498,0.003241441987276583,0.0046394658110393274,0.005605730302086578,0
0.007471980074719801,0.02717391304347826,0.0007292375647632408,0.004244003180674608,0.2837552742616034,0.6194029850746269,0.0003169156237383932,0.0008785216601029991,0.0014091835407362442,0.004048582995951417,0
0.007471980074719801,0.18478260869565216,0.004958815440390038,0.027387694066775544,0.2563291139240506,0.6705756929637527,0.00015341138473960435,0.006240533171766131,0.010644755669253783,0.03737153534724385,0
0.012453300124533,0.014492753623188406,0.0006389510091258872,0.0015102617724998275,0.3069620253164557,0.6012793176972282,0.00048445700444085587,0.0008179339594062405,0.0011923860729306682,0.002802865151043289,0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.5569620253164557,1.0,0.0008276140492531288,0.0013329294153286884,0.001756059489225166,0.002802865151043289,0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.37658227848101267,0.44243070362473347,0.007064997981429148,0.0008785216601029991,0.0007587911373195161,0.0,0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.5801687763713079,1.0,0.0009870811465482437,0.0013935171160254468,0.001756059489225166,0.002491435689816257,0
0.012453300124533,0.06159420289855073,0.002625255233147667,0.005912553794928424,0.34810126582278483,0.6343283582089553,0.0010355268469923295,0.004241139048773099,0.00533321770801717,0.0071628776082217375,0
0.0024906600249066002,0.2028985507246377,0.0023057797285847234,0.07013126800535575,0.37763713080168776,0.43710021321961623,0.0026039563988696003,0.0039987882459860645,0.0033170012574253132,0.002802865151043289,1
0.0024906600249066002,0.10507246376811594,0.001180670342950009,0.03661127798686389,0.4462025316455696,0.44029850746268656,0.016754138070246265,0.0023326264768252043,0.0016693405021029355,0.0,1
0.0012453300124533001,0.034420289855072464,0.00022918894892558998,0.018609181125266064,0.6571729957805907,0.6535181236673774,0.005248284214775939,0.0006058770069675856,0.00043359493561115207,0.0,1
0.0012453300124533001,0.18115942028985507,0.0013542983345603045,0.09402915866687275,0.5147679324894515,0.7260127931769724,0.0019983851433185307,0.0030899727355346864,0.0031002037896197374,0.002802865151043289,1
0.0112079701120797,0.06702898550724638,0.002590529634825608,0.007063406785563312,0.39451476793248946,0.943496801705757,0.0004279370205894227,0.004695546803998789,0.007652950613536834,0.015882902522578637,0
0.009962640099626401,0.036231884057971016,0.0012640117789229509,0.004331527599056226,0.3976793248945148,0.7569296375266524,0.0004037141703673799,0.0022417449257800667,0.0030134848024975067,0.008097165991902834,0
0.009962640099626401,0.06521739130434782,0.0022641090105982526,0.007642557724216144,0.5063291139240507,0.9072494669509595,0.00044812272910779174,0.0051499545592244775,0.006438884793825608,0.016817190906259733,0
0.0112079701120797,0.17572463768115942,0.006757601433472699,0.018236736791727267,0.3449367088607595,0.82409381663113,0.00024626564392410177,0.011026961526810057,0.017582274639032214,0.051697290563687326,0
0.009962640099626401,0.08876811594202899,0.0030766880113344353,0.010333468034033963,0.4683544303797469,0.9552238805970149,0.000341138473960436,0.006543471675249924,0.009192212634956424,0.02553721582061663,0
0.0037359900373599006,0.3496376811594203,0.005340797021932688,0.09030471533148476,0.2225738396624473,0.22494669509594886,0.006661283811061769,0.0059678885186307176,0.004444348090014308,0.0015571473061351605,1
0.0012453300124533001,0.030797101449275364,0.0002014084702679427,0.016746959457572073,0.6487341772151899,0.6737739872068229,0.004642712959224869,0.0005149954559224478,0.0003902354420500369,0.0,1
0.0012453300124533001,0.03804347826086957,0.0002569694275832373,0.020471402792960055,0.7362869198312236,0.7334754797441364,0.006459426725878078,0.0007876401090578613,0.0005636734162944977,0.0,1
0.0012453300124533001,0.030797101449275364,0.0002014084702679427,0.016746959457572073,0.7953586497890296,0.821961620469083,0.005651998385143318,0.0006664647076643442,0.0004986341759528249,0.0,1
0.0012453300124533001,0.03804347826086957,0.0002569694275832373,0.020471402792960055,0.6888185654008439,0.8550106609808104,0.002926927735163504,0.0007270524083611027,0.0006720721501972857,0.0003114294612270321,1
0.0112079701120797,0.11775362318840579,0.004535163140860917,0.01227762745510649,0.23312236286919835,0.6385927505330491,0.00018974566007266854,0.005240836110269615,0.009300611368859213,0.02865151043288695,0
0.009962640099626401,0.161231884057971,0.005576931090522689,0.018609181125266064,0.21940928270042198,0.7718550106609808,0.00023819136051675418,0.006179945471069373,0.01365824047175129,0.02989722827779508,0
0.009962640099626401,0.03804347826086957,0.0013265178559026573,0.004538234204170258,0.2489451476793249,0.8059701492537314,0.00029874848607186114,0.001514692517418964,0.0033603607509864286,0.006851448146994706,0
0.009962640099626401,0.16485507246376813,0.005701943244482102,0.01902259433549413,0.2468354430379747,0.8773987206823027,0.00018772708922083165,0.0069675855801272345,0.01573949616268482,0.03799439426969791,0
0.009962640099626401,0.019927536231884056,0.0007014570861055936,0.0024693059313622336,0.4135021097046414,0.9797441364605545,0.00014331853048041984,0.0012420478642835504,0.0021462949312752028,0.008408595453129867,0
0.009962640099626401,0.09057971014492754,0.0031391940883141417,0.010540174639147996,0.25738396624472576,0.7718550106609808,0.0002704884941461445,0.003907906694940927,0.007674630360317391,0.01775147928994083,0
0.009962640099626401,0.059782608695652176,0.0020765907796591334,0.007022437908874044,0.2827004219409283,0.8784648187633264,0.00011303996770286638,0.0027567403817025144,0.005723453150067207,0.01930862659607599,0
0.009962640099626401,0.1431159420289855,0.004951870320725626,0.016540252852458037,0.2964135021097047,0.8699360341151388,0.00020589422688736375,0.007058467131172372,0.013549841737848503,0.03674867642478979,0
0.008717310087173101,0.17028985507246377,0.005229675107302099,0.0221008467521923,0.26476793248945146,0.9328358208955224,0.00015542995559144127,0.006755528627688579,0.01528422148029311,0.04017440049828714,0
0.012453300124533,0.17753623188405798,0.007514619476893587,0.016746959457572073,0.18776371308016881,0.5746268656716418,0.00023011707710940657,0.007361405634656165,0.01402679616702077,0.03612581750233572,0
0.0112079701120797,0.019927536231884056,0.0007847985220785354,0.0022216304495589327,0.3322784810126582,1.0,0.00013928138877674606,0.0011208724628900333,0.0024498113862030093,0.007785736530675802,0
0.0112079701120797,0.09420289855072464,0.003632297584487381,0.0098567392871043,0.2552742616033755,0.8070362473347548,0.00015946709729511508,0.004513783701908513,0.009257251875298097,0.02678293366552476,0
0.009962640099626401,0.16485507246376813,0.005701943244482102,0.01902259433549413,0.25316455696202533,0.8326226012793176,0.00021194993944287442,0.0071190548318691305,0.014980705025365304,0.03643724696356275,0
0.012453300124533,0.15217391304347827,0.0064450710485741665,0.01437635127459762,0.21624472573839665,0.886993603411514,0.00013524424707307226,0.007058467131172372,0.017972510081082253,0.044534412955465584,0
0.009962640099626401,0.14855072463768115,0.005139388551664745,0.017160372667800138,0.24472573839662448,0.8390191897654584,0.00018368994751715784,0.006210239321417752,0.013593201231409616,0.03425724073497353,0
0.009962640099626401,0.019927536231884056,0.0007014570861055936,0.0024693059313622336,0.42405063291139244,1.0,0.00013928138877674606,0.0012723417146319298,0.002189654424836318,0.008720024914356897,0
0.009962640099626401,0.11413043478260869,0.003951773089050324,0.01322922272729812,0.26054852320675104,0.9680170575692963,0.00016350423899878886,0.004998485307482581,0.011967220222867798,0.029274369355341015,0
0.012453300124533,0.18297101449275363,0.007743808425819177,0.01725534597285253,0.18037974683544306,0.7526652452025586,0.00010698425514735568,0.007361405634656165,0.018536183497376752,0.050451572718779196,0
0.0136986301369863,0.019927536231884056,0.000951481394024419,0.001849186116020134,0.2679324894514768,0.9776119402985075,0.00013928138877674606,0.0011208724628900333,0.0029050860685947187,0.007785736530675802,0
0.0136986301369863,0.09963768115942029,0.004618504576833859,0.008677952971454003,0.21518987341772156,0.8155650319829424,0.00020589422688736375,0.004998485307482581,0.011902180982526125,0.026160074743070694,0
0.009962640099626401,0.1503623188405797,0.005201894628644452,0.01736707927291417,0.17932489451476796,0.9328358208955224,0.00016350423899878886,0.004877309906089064,0.015197502493170879,0.02865151043288695,0
0.009962640099626401,0.09601449275362318,0.003326712319253261,0.011160294454490096,0.25316455696202533,0.9541577825159916,9.689140088817117e-05,0.004089669797031203,0.009929324025495382,0.029585798816568046,0
0.009962640099626401,0.07246376811594203,0.002514133318517078,0.00847124636633997,0.25949367088607594,0.7601279317697229,0.00018167137666532093,0.0031202665858830656,0.006048649351775571,0.01775147928994083,0
0.0112079701120797,0.14855072463768115,0.005715833483810926,0.015443404290186279,0.22573839662447262,0.8155650319829424,0.00022204279370205895,0.006482883974553166,0.014720548063998612,0.032388663967611336,0
0.0112079701120797,0.005434782608695652,0.00022918894892558998,0.000731853115403739,0.3407172995780591,0.36034115138592754,0.002825999192571659,0.00024235080278703423,0.00019511772102501844,0.0,0
0.0136986301369863,0.018115942028985508,0.0008681399580514772,0.0016946217176015328,0.33649789029535865,1.0,0.00012716996366572464,0.0012723417146319298,0.0027099683475697006,0.00903145437558393,0
0.0136986301369863,0.07789855072463768,0.0036184073451585573,0.00681573130376001,0.22046413502109707,0.7515991471215353,0.0002785627775534921,0.003968494395637685,0.008628539218661926,0.01775147928994083,0
0.0112079701120797,0.059782608695652176,0.0023127248482491354,0.006318518118485715,0.25843881856540085,0.8773987206823027,0.00014331853048041984,0.0028476219327476524,0.006373845553483935,0.01806290875116786,0
0.009962640099626401,0.1358695652173913,0.004701846012806801,0.015711564210334213,0.2689873417721519,0.8742004264392326,0.00016955995155429958,0.006149651620720994,0.012921129081212332,0.03519152911865463,0
0.0136986301369863,0.02355072463768116,0.0011181642659703027,0.002160177134525031,0.3217299578059072,0.9552238805970149,0.00026443278159063384,0.0016055740684641018,0.003338681004205871,0.007785736530675802,0
0.0136986301369863,0.010869565217391304,0.0005347742141597099,0.0010726396805917394,0.1708860759493671,0.5554371002132196,0.0005248284214775939,0.0003332323538321721,0.0009105493647834194,0.0012457178449081284,0
0.0136986301369863,0.07789855072463768,0.0036184073451585573,0.00681573130376001,0.2552742616033755,0.7249466950959488,0.00026443278159063384,0.004483489851560133,0.008346702510514677,0.020554344440984116,0
0.0112079701120797,0.11231884057971014,0.004326809550928562,0.011718960954798293,0.19092827004219412,0.685501066098081,0.00013928138877674606,0.004241139048773099,0.009474049343103672,0.02678293366552476,0
0.009962640099626401,0.05615942028985507,0.0019515786256997208,0.006609024698645978,0.23101265822784814,0.5671641791044777,0.0002482842147759386,0.0021508633747349287,0.003555478472011447,0.01058860168171909,0
0.0024906600249066002,0.20833333333333334,0.0023682858055644298,0.07199348967304975,0.35126582278481017,0.4605543710021322,0.006560355268469923,0.0038473189942441685,0.0035771582187920045,0.0009342883836810962,1
0.0,0.016304347826086956,2.0835358993235454e-05,0.018609181125266064,1.0,1.0,0.0018167137666532096,9.088155104513784e-05,6.50392403416728e-05,0.0,1
0.0,0.021739130434782608,4.167071798647091e-05,0.02419584612834804,1.0,1.0,0.0024222850222042794,0.00018176310209027567,0.0001300784806833456,0.0,1
0.0,0.012681159420289856,6.945119664411818e-06,0.01488473778987808,1.0,1.0,0.0014129995962858296,3.029385034837928e-05,2.1679746780557603e-05,0.0,1
0.0,0.07789855072463768,0.0002569694275832373,0.0819247178268618,0.20886075949367092,1.0,0.00024222850222042796,0.00012117540139351712,0.0008021506308806313,0.0012457178449081284,1
0.0012453300124533001,0.034420289855072464,0.00022918894892558998,0.018609181125266064,0.7099156118143459,0.8667377398720683,0.005651998385143318,0.0006664647076643442,0.0006070329098556129,0.0,1
0.0012453300124533001,0.034420289855072464,0.00022918894892558998,0.018609181125266064,0.7626582278481012,0.840085287846482,0.006055712555510699,0.0007270524083611027,0.0005853531630750552,0.0,1
0.014943960149439602,0.016304347826086956,0.0008542497187226536,0.001419012910782822,0.2616033755274262,0.7953091684434969,0.0011102139685102946,0.0009694032111481369,0.002124615184494645,0.0015571473061351605,0
0.012453300124533,0.1539855072463768,0.0065214673648826965,0.014545813446357771,0.3808016877637131,0.8432835820895522,0.0004238998788857489,0.011632838533777643,0.017343797424446084,0.03892868265337901,0
0.012453300124533,0.034420289855072464,0.0014793104885197173,0.00337248344019382,0.12236286919831227,0.7334754797441364,0.00047638272103350826,0.0009088155104513784,0.003425399991328101,0.003114294612270321,0
0.009962640099626401,0.007246376811594203,0.0002639145472476491,0.0010223596955640018,0.3438818565400844,0.9285714285714286,0.00036939846588615263,0.0003029385034837928,0.0007587911373195161,0.0015571473061351605,0
0.008717310087173101,0.0036231884057971015,0.0001180670342950009,0.0006852975737113891,0.3850210970464135,0.3784648187633262,0.0018167137666532096,9.088155104513784e-05,6.50392403416728e-05,0.0,0
0.0024906600249066002,0.2028985507246377,0.0023057797285847234,0.07013126800535575,0.3217299578059072,0.3368869936034115,0.005904319741622931,0.0034534989397152376,0.00262324936044747,0.0009342883836810962,1
0.12079701120797011,0.0036231884057971015,0.001993249343686192,4.469332002465581e-05,0.4514767932489452,0.4520255863539446,0.028259991925716592,0.004059375946682824,0.002948445562155834,0.0,1
0.0012453300124533001,0.08514492753623189,0.0006181156501326517,0.04468028447298195,0.6044303797468354,0.6556503198294243,0.005853855470327008,0.0016055740684641018,0.001257425313272341,0.0003114294612270321,1
0.012453300124533,0.11594202898550725,0.004917144722403567,0.010990832282729941,0.3565400843881857,0.8688699360341151,0.00032498990714574077,0.008239927294759164,0.013441443003945714,0.0330115228900654,0
0.009962640099626401,0.06521739130434782,0.0022641090105982526,0.007642557724216144,0.5000000000000001,0.8912579957356078,0.0004400484457004441,0.005089366858527719,0.00633048605992282,0.016817190906259733,0
0.009962640099626401,0.036231884057971016,0.0012640117789229509,0.004331527599056226,0.2521097046413502,0.746268656716418,0.00011505853855470328,0.0014541048167222054,0.0029701253089363918,0.01058860168171909,0
0.008717310087173101,0.012681159420289856,0.0003958718208714736,0.001849186116020134,0.19198312236286924,0.28358208955223885,0.0008074283407347598,0.00024235080278703423,0.00030351645492780646,0.0006228589224540642,0
0.0112079701120797,0.1793478260869565,0.006896503826760935,0.018609181125266064,0.40506329113924056,0.9040511727078893,0.0003088413403310456,0.01299606179945471,0.019576811342843517,0.05325443786982249,0
0.009962640099626401,0.15217391304347827,0.005264400705624158,0.017573785878028207,0.26371308016877637,0.7995735607675907,0.00016552280985062577,0.0067858224780369585,0.013311364523262368,0.03924011211460604,0
0.009962640099626401,0.05615942028985507,0.0019515786256997208,0.006609024698645978,0.26371308016877637,0.7665245202558637,0.0002159870811465482,0.0024235080278703423,0.004726184798161557,0.012768607910308314,0
0.012453300124533,0.18115942028985507,0.007667412109510647,0.01708588380109238,0.36497890295358654,0.8805970149253732,0.0003552684699232943,0.013177824901544986,0.02124615184494645,0.049517284335098104,0
0.012453300124533,0.213768115942029,0.009042545803064187,0.020132478449439748,0.22046413502109707,0.7846481876332623,0.00017763423496164714,0.01011814601635868,0.022503577158218793,0.05605730302086578,0
0.0112079701120797,0.22644927536231885,0.008702234939508008,0.023450957461270443,0.39345991561181437,0.8528784648187634,0.00033911990310859917,0.016025446834292637,0.023392446776221654,0.06197446278417938,0
0.009962640099626401,0.021739130434782608,0.0007639631630852999,0.002676012536476267,0.19725738396624473,0.4264392324093817,0.0007408155026241421,0.0006361708573159649,0.0010189480986862074,0.0015571473061351605,0
0.009962640099626401,0.13405797101449277,0.004639339935827094,0.01550485760522018,0.21518987341772156,0.5799573560767591,0.00024020993136859102,0.005028779157830961,0.008715258205784157,0.024291497975708502,0
0.012453300124533,0.213768115942029,0.009042545803064187,0.020132478449439748,0.19409282700421943,0.7302771855010662,0.00015139281388776746,0.009148742805210542,0.021051034123921432,0.05481158517595765,0
0.0112079701120797,0.07789855072463768,0.0030072368146903173,0.00818073978617971,0.359704641350211,0.8422174840085289,0.0004339927331449334,0.005028779157830961,0.007978146815245198,0.016817190906259733,0
0.009962640099626401,0.07065217391304347,0.0024516272415373718,0.008262677539558243,0.3206751054852321,0.9648187633262261,0.00026039563988696006,0.003665555892153893,0.0073927936521701425,0.017128620367486764,0
0.008717310087173101,0.08514492753623189,0.0026183101134832553,0.011160294454490096,0.26371308016877637,0.9083155650319831,0.00015341138473960435,0.0033020296879733412,0.0074578328925118155,0.020242914979757085,0
0.009962640099626401,0.07789855072463768,0.0027016515494561973,0.00909136618168207,0.4303797468354431,0.9328358208955224,0.00037141703673798947,0.0053014238109663735,0.007891427828122967,0.01962005605730302,0
0.009962640099626401,0.08333333333333333,0.002889169780395316,0.00971148599702417,0.23417721518987347,0.7302771855010662,0.0002866370609608397,0.0033020296879733412,0.0066990417551922995,0.014637184677670508,0
0.009962640099626401,0.07065217391304347,0.0024516272415373718,0.008262677539558243,0.28164556962025317,0.9136460554371002,0.00027250706499798146,0.003271735837624962,0.007024237956900664,0.01494861413889754,0
0.0024906600249066002,0.20833333333333334,0.0023682858055644298,0.07199348967304975,0.3206751054852321,0.32942430703624737,0.012313282196205087,0.0035443804907603757,0.0026449291072280275,0.0003114294612270321,1
0.0012453300124533001,0.030797101449275364,0.0002014084702679427,0.016746959457572073,0.7067510548523206,0.7036247334754797,0.005046427129592248,0.0005755831566192063,0.00041191518883059445,0.0,1
0.0024906600249066002,0.23731884057971014,0.0027016515494561973,0.0819247178268618,0.47784810126582283,0.5287846481876334,0.003835284618490109,0.005846713117237201,0.0046394658110393274,0.002802865151043289,1
0.0,0.028985507246376812,6.945119664411818e-05,0.031644732799124005,0.7521097046413502,1.0,0.0004541784416633024,0.00018176310209027567,0.00021679746780557603,0.0009342883836810962,1
0.0012453300124533001,0.12318840579710146,0.0009098106760379481,0.06423361198376887,0.6023206751054853,0.8997867803837954,0.001968106580540977,0.002393214177521963,0.0025582101201057973,0.0021800062285892243,1
0.0012453300124533001,0.08152173913043478,0.0005903351714750045,0.04281806280528796,0.5643459915611814,0.7452025586353945,0.003431570448122729,0.0014238109663738262,0.001365824047175129,0.0006228589224540642,1
0.012453300124533,0.13768115942028986,0.005833900518105927,0.013022516122184087,0.3090717299578059,0.8656716417910448,0.00028865563181267663,0.008633747349288094,0.015891254390148723,0.03706010588601682,0
0.009962640099626401,0.07246376811594203,0.002514133318517078,0.00847124636633997,0.2626582278481013,0.8784648187633264,0.00018368994751715784,0.0031505604362314452,0.006937518969778433,0.01775147928994083,0
0.0,0.10144927536231885,0.0003472559832205909,0.1061335995068837,0.4261603375527427,1.0,0.0005470327008477997,0.0005755831566192063,0.0010839873390278802,0.0018685767673621925,1
0.0,0.016304347826086956,2.0835358993235454e-05,0.018609181125266064,0.8945147679324895,1.0,0.0016148566814695195,6.058770069675856e-05,6.50392403416728e-05,0.0,1
0.0161892901618929,0.3333333333333333,0.017939244093175724,0.024594361565234556,0.21308016877637134,0.6279317697228145,0.0002563584981832862,0.01969100272644653,0.036421974591336774,0.08969168483338524,0
0.0112079701120797,0.27355072463768115,0.010507966052255081,0.028292733797274823,0.25843881856540085,0.7633262260127932,0.0002361727896649172,0.01348076340502878,0.025473702467155183,0.06446589847399564,0
0.0012453300124533001,0.20833333333333334,0.001562651924492659,0.10799582117457769,0.5949367088607594,0.7889125799573561,0.0034073475979006862,0.004119963647379582,0.003880674673719811,0.0021800062285892243,1
0.009962640099626401,0.2210144927536232,0.007639631630852999,0.025437947980699933,0.3270042194092827,0.9850746268656716,0.0003270084779975777,0.011935777037261435,0.023500845510124442,0.047337278106508875,0
0.0012453300124533001,0.028985507246376812,0.00018751823093911908,0.015815848623725075,0.5654008438818565,0.9690831556503199,0.001144529672991522,0.00039382005452893065,0.0005636734162944977,0.0006228589224540642,1
0.0112079701120797,0.23550724637681159,0.009049490922728599,0.024382068295117437,0.3829113924050633,0.847547974413646,0.00035123132821962056,0.016237503786731295,0.024194597407102284,0.06135160386172532,0
0.0,0.019927536231884056,3.472559832205909e-05,0.02233362446065405,0.560126582278481,1.0,0.0005046427129592249,0.0,0.00010839873390278802,0.0003114294612270321,0
0.0062266500622665,0.04710144927536232,0.0010764935479838317,0.008366961952949108,0.10759493670886078,0.4466950959488273,0.00035930561162696807,0.0005452893062708271,0.0015392620214195899,0.002491435689816257,0
0.007471980074719801,0.025362318840579712,0.0006806217271123581,0.003977705482194367,0.28691983122362874,0.746268656716418,0.00042188130803391194,0.0008179339594062405,0.001582621514980705,0.003114294612270321,0
0.007471980074719801,0.10326086956521739,0.0027711027461003153,0.01541733318683856,0.15822784810126586,0.73454157782516,0.0002704884941461445,0.002272038776128446,0.006460564540606166,0.01058860168171909,0
0.007471980074719801,0.08152173913043478,0.0021877126942897226,0.012223623026743364,0.10864978902953588,0.5597014925373134,0.0006398869600322971,0.001302635564980309,0.003945713914061484,0.003425724073497353,0
0.0,0.04710144927536232,0.00013890239328823636,0.05026694947606393,0.570675105485232,1.0,0.0006055712555510698,0.00027264465313541354,0.00043359493561115207,0.0009342883836810962,0
0.007471980074719801,0.028985507246376812,0.0007778534024141236,0.004510300879154848,0.18459915611814348,0.5522388059701493,0.00034315704481227295,0.0006058770069675856,0.0013441443003945714,0.002802865151043289,0
0.0012453300124533001,0.05434782608695652,0.00038198158154264996,0.02885140029758302,0.149789029535865,0.48400852878464823,0.00020185708518368994,0.0001514692517418964,0.0005419936695139401,0.0015571473061351605,0
0.0012453300124533001,0.028985507246376812,0.00018751823093911908,0.015815848623725075,0.28691983122362874,1.0,0.0003532498990714574,0.00012117540139351712,0.0005853531630750552,0.0009342883836810962,0
0.0012453300124533001,0.018115942028985508,0.00010417679496617726,0.010229183620643099,0.37658227848101267,0.9520255863539446,0.0016148566814695195,6.058770069675856e-05,0.00030351645492780646,0.0,0
0.0012453300124533001,0.03260869565217391,0.00021529870959676635,0.017678070291419067,0.19514767932489452,1.0,0.00016148566814695197,6.058770069675856e-05,0.0006720721501972857,0.0012457178449081284,0
0.007471980074719801,0.19202898550724637,0.005153278790993569,0.028452884860696505,0.22995780590717305,0.631130063965885,0.00012111425111021398,0.005907300817933959,0.010471317695009322,0.03892868265337901,0
0.0049813200498132005,0.014492753623188406,0.0002639145472476491,0.003338963450175328,0.2267932489451477,0.7633262260127932,0.00014331853048041984,0.0001514692517418964,0.0006070329098556129,0.0018685767673621925,0
0.012453300124533,0.014492753623188406,0.0006389510091258872,0.0015102617724998275,0.4567510548523207,0.7089552238805971,0.0010092854259184498,0.0012420478642835504,0.0014091835407362442,0.0021800062285892243,0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.6888185654008439,1.0,0.0013625353249899072,0.0016661617691608604,0.001756059489225166,0.0021800062285892243,0
0.012453300124533,0.012681159420289856,0.0005625546928173572,0.0013407996007396743,0.41244725738396626,0.4307036247334755,0.007670569236980218,0.0009694032111481369,0.0007371113905389585,0.0,0
