time,value,label
520,0.0,0
521,4.0,0
522,7.0,0
523,10.0,0
524,13.0,0
525,15.0,0
526,15.0,0
527,15.0,0
528,16.0,0
529,19.0,0
530,23.0,0
531,29.0,0
532,27.0,0
533,23.0,0
534,15.0,0
535,6.0,0
536,3.0,0
537,2.0,0
538,1.0,0
539,0.0,0
540,0.0,0
541,0.0,0
542,-3.0,0
543,-5.0,0
544,-4.0,0
545,-4.0,0
546,-6.0,0
547,-9.0,0
548,-10.0,0
549,-11.0,0
550,-10.0,0
551,-10.0,0
552,-13.0,0
553,-15.0,0
554,-15.0,0
555,-15.0,0
556,-13.0,0
557,-4.0,0
558,17.0,0
559,43.0,0
560,76.0,0
561,83.0,0
562,58.0,0
563,11.0,0
564,-56.0,0
565,-122.0,0
566,-186.0,0
567,-246.0,0
568,-303.0,0
569,-315.0,0
570,-301.0,0
571,-251.0,0
572,-184.0,0
573,-133.0,0
574,-87.0,0
575,-63.0,0
576,-44.0,0
577,-36.0,0
578,-30.0,0
579,-28.0,0
580,-26.0,0
581,-21.0,0
582,-17.0,0
583,-17.0,0
584,-16.0,0
585,-14.0,0
586,-13.0,0
587,-14.0,0
588,-15.0,0
589,-13.0,0
590,-12.0,0
591,-13.0,0
592,-14.0,0
593,-9.0,0
594,-6.0,0
595,-9.0,0
596,-11.0,0
597,-9.0,0
598,-8.0,0
599,-9.0,0
600,-9.0,0
601,-6.0,0
602,-5.0,0
603,-7.0,0
604,-5.0,0
605,-1.0,0
606,1.0,0
607,1.0,0
608,1.0,0
609,3.0,0
610,4.0,0
611,4.0,0
612,6.0,0
613,7.0,0
614,9.0,0
615,11.0,0
616,13.0,0
617,16.0,0
618,20.0,0
619,25.0,0
620,27.0,0
621,29.0,0
622,32.0,0
623,34.0,0
624,38.0,0
625,43.0,0
626,44.0,0
627,45.0,0
628,48.0,0
629,52.0,0
630,54.0,0
631,57.0,0
632,58.0,0
633,59.0,0
634,58.0,0
635,57.0,0
636,57.0,0
637,56.0,0
638,54.0,0
639,53.0,0
640,55.0,0
641,55.0,0
642,51.0,0
643,47.0,0
644,43.0,0
645,40.0,0
646,35.0,0
647,32.0,0
648,30.0,0
649,26.0,0
650,21.0,0
651,19.0,0
652,19.0,0
653,17.0,0
654,13.0,0
655,11.0,0
656,10.0,0
657,8.0,0
658,6.0,0
659,6.0,0
660,6.0,0
661,3.0,0
662,1.0,0
663,3.0,0
664,5.0,0
665,6.0,0
666,6.0,0
667,4.0,0
668,4.0,0
669,4.0,0
670,4.0,0
671,4.0,0
672,3.0,0
673,2.0,0
674,1.0,0
675,2.0,0
676,4.0,0
677,4.0,0
678,4.0,0
679,3.0,0
680,2.0,0
681,4.0,0
682,4.0,0
683,2.0,0
684,2.0,0
685,2.0,0
686,3.0,0
687,6.0,0
688,7.0,0
689,5.0,0
690,4.0,0
691,4.0,0
692,4.0,0
693,4.0,0
694,4.0,0
695,4.0,0
696,2.0,0
697,1.0,0
698,2.0,0
699,4.0,0
700,3.0,0
701,1.0,0
702,1.0,0
703,1.0,0
704,0.0,0
705,0.0,0
706,0.0,0
707,0.0,0
708,0.0,0
709,-1.0,0
710,0.0,0
711,1.0,0
712,0.0,0
713,-1.0,0
714,-1.0,0
715,-2.0,0
716,-3.0,0
717,-3.0,0
718,-2.0,0
719,-2.0,0
720,-3.0,0
721,-3.0,0
722,-1.0,0
723,0.0,0
724,-2.0,0
725,-3.0,0
726,-2.0,0
727,-2.0,0
728,-4.0,0
729,-5.0,0
730,-5.0,0
731,-5.0,0
732,-5.0,0
733,-3.0,0
734,-1.0,0
735,-1.0,0
736,-3.0,0
737,-4.0,0
738,-4.0,0
739,-4.0,0
740,-4.0,0
741,-2.0,0
742,0.0,0
743,4.0,0
744,9.0,0
745,13.0,0
746,16.0,0
747,17.0,0
748,17.0,0
749,18.0,0
750,21.0,0
751,23.0,0
752,26.0,0
753,28.0,0
754,30.0,0
755,24.0,0
756,19.0,0
757,13.0,0
758,8.0,0
759,4.0,0
760,2.0,0
761,2.0,0
762,1.0,0
763,0.0,0
764,-1.0,0
765,-1.0,0
766,-1.0,0
767,-4.0,0
768,-5.0,0
769,-5.0,0
770,-6.0,0
771,-8.0,0
772,-8.0,0
773,-6.0,0
774,-7.0,0
775,-10.0,0
776,-10.0,0
777,-7.0,0
778,-7.0,0
779,-8.0,0
780,11.0,0
781,39.0,0
782,75.0,0
783,112.0,0
784,82.0,0
785,34.0,0
786,-36.0,0
787,-111.0,0
788,-172.0,0
789,-231.0,0
790,-288.0,0
791,-346.0,0
792,-311.0,0
793,-273.0,0
794,-198.0,0
795,-127.0,0
796,-89.0,0
797,-54.0,0
798,-42.0,0
799,-30.0,0
800,-24.0,0
801,-18.0,0
802,-16.0,0
803,-14.0,0
804,-11.0,0
805,-10.0,0
806,-11.0,0
807,-11.0,0
808,-9.0,0
809,-7.0,0
810,-5.0,0
811,-4.0,0
812,-5.0,0
813,-5.0,0
814,-4.0,0
815,-4.0,0
816,-4.0,0
817,-5.0,0
818,-5.0,0
819,-4.0,0
820,-2.0,0
821,0.0,0
822,0.0,0
823,1.0,0
824,1.0,0
825,1.0,0
826,1.0,0
827,2.0,0
828,3.0,0
829,4.0,0
830,4.0,0
831,6.0,0
832,8.0,0
833,11.0,0
834,15.0,0
835,15.0,0
836,16.0,0
837,18.0,0
838,20.0,0
839,21.0,0
840,23.0,0
841,27.0,0
842,30.0,0
843,35.0,0
844,39.0,0
845,42.0,0
846,45.0,0
847,46.0,0
848,48.0,0
849,53.0,0
850,56.0,0
851,56.0,0
852,58.0,0
853,64.0,0
854,66.0,0
855,65.0,0
856,65.0,0
857,67.0,0
858,66.0,0
859,63.0,0
860,63.0,0
861,64.0,0
862,61.0,0
863,57.0,0
864,57.0,0
865,59.0,0
866,54.0,0
867,48.0,0
868,44.0,0
869,42.0,0
870,37.0,0
871,31.0,0
872,27.0,0
873,24.0,0
874,21.0,0
875,19.0,0
876,19.0,0
877,18.0,0
878,15.0,0
879,12.0,0
880,12.0,0
881,11.0,0
882,10.0,0
883,9.0,0
884,8.0,0
885,8.0,0
886,9.0,0
887,10.0,0
888,10.0,0
889,9.0,0
890,8.0,0
891,8.0,0
892,8.0,0
893,8.0,0
894,6.0,0
895,6.0,0
896,7.0,0
897,8.0,0
898,9.0,0
899,10.0,0
900,10.0,0
901,8.0,0
902,6.0,0
903,7.0,0
904,9.0,0
905,7.0,0
906,4.0,0
907,7.0,0
908,12.0,0
909,11.0,0
910,10.0,0
911,10.0,0
912,11.0,0
913,10.0,0
914,8.0,0
915,10.0,0
916,12.0,0
917,7.0,0
918,2.0,0
919,7.0,0
920,11.0,0
921,8.0,0
922,6.0,0
923,7.0,0
924,8.0,0
925,6.0,0
926,5.0,0
927,5.0,0
928,5.0,0
929,2.0,0
930,2.0,0
931,5.0,0
932,7.0,0
933,5.0,0
934,3.0,0
935,2.0,0
936,2.0,0
937,3.0,0
938,3.0,0
939,2.0,0
940,1.0,0
941,0.0,0
942,1.0,0
943,3.0,0
944,3.0,0
945,2.0,0
946,1.0,0
947,1.0,0
948,1.0,0
949,1.0,0
950,0.0,0
951,-1.0,0
952,0.0,0
953,0.0,0
954,0.0,0
955,0.0,0
956,0.0,0
957,0.0,0
958,-1.0,0
959,0.0,0
960,0.0,0
961,0.0,0
962,-2.0,0
963,-4.0,0
964,-1.0,0
965,1.0,0
966,0.0,0
967,0.0,0
968,3.0,0
969,5.0,0
970,7.0,0
971,10.0,0
972,15.0,0
973,18.0,0
974,16.0,0
975,18.0,0
976,23.0,0
977,26.0,0
978,28.0,0
979,31.0,0
980,34.0,0
981,31.0,0
982,23.0,0
983,17.0,0
984,14.0,0
985,9.0,0
986,3.0,0
987,3.0,0
988,7.0,0
989,7.0,0
990,4.0,0
991,3.0,0
992,2.0,0
993,0.0,0
994,-1.0,0
995,-4.0,0
996,-7.0,0
997,-8.0,0
998,-8.0,0
999,-6.0,0
1000,-4.0,0
1001,-6.0,0
1002,-8.0,0
1003,-8.0,0
1004,-8.0,0
1005,-5.0,0
1006,1.0,0
1007,29.0,0
1008,56.0,0
1009,81.0,0
1010,90.0,0
1011,50.0,0
1012,1.0,0
1013,-66.0,0
1014,-131.0,0
1015,-192.0,0
1016,-248.0,0
1017,-296.0,0
1018,-313.0,0
1019,-287.0,0
1020,-241.0,0
1021,-172.0,0
1022,-118.0,0
1023,-80.0,0
1024,-54.0,0
1025,-39.0,0
1026,-31.0,0
1027,-27.0,0
1028,-23.0,0
1029,-20.0,0
1030,-19.0,0
1031,-20.0,0
1032,-16.0,0
1033,-11.0,0
1034,-10.0,0
1035,-10.0,0
1036,-9.0,0
1037,-9.0,0
1038,-10.0,0
1039,-11.0,0
1040,-11.0,0
1041,-10.0,0
1042,-11.0,0
1043,-12.0,0
1044,-8.0,0
1045,-4.0,0
1046,-5.0,0
1047,-5.0,0
1048,-5.0,0
1049,-5.0,0
1050,-5.0,0
1051,-4.0,0
1052,-3.0,0
1053,-2.0,0
1054,-2.0,0
1055,-1.0,0
1056,0.0,0
1057,2.0,0
1058,2.0,0
1059,3.0,0
1060,6.0,0
1061,8.0,0
1062,8.0,0
1063,8.0,0
1064,9.0,0
1065,11.0,0
1066,13.0,0
1067,18.0,0
1068,23.0,0
1069,26.0,0
1070,27.0,0
1071,30.0,0
1072,34.0,0
1073,37.0,0
1074,40.0,0
1075,42.0,0
1076,44.0,0
1077,47.0,0
1078,51.0,0
1079,53.0,0
1080,55.0,0
1081,56.0,0
1082,56.0,0
1083,57.0,0
1084,57.0,0
1085,57.0,0
1086,57.0,0
1087,55.0,0
1088,53.0,0
1089,51.0,0
1090,48.0,0
1091,47.0,0
1092,45.0,0
1093,42.0,0
1094,39.0,0
1095,33.0,0
1096,29.0,0
1097,27.0,0
1098,24.0,0
1099,19.0,0
1100,16.0,0
1101,14.0,0
1102,13.0,0
1103,13.0,0
1104,11.0,0
1105,7.0,0
1106,6.0,0
1107,7.0,0
1108,7.0,0
1109,5.0,0
1110,4.0,0
1111,4.0,0
1112,4.0,0
1113,4.0,0
1114,4.0,0
1115,4.0,0
1116,3.0,0
1117,1.0,0
1118,1.0,0
1119,1.0,0
1120,1.0,0
1121,1.0,0
1122,0.0,0
1123,0.0,0
1124,1.0,0
1125,4.0,0
1126,2.0,0
1127,2.0,0
1128,3.0,0
1129,3.0,0
1130,2.0,0
1131,2.0,0
1132,2.0,0
1133,1.0,0
1134,0.0,0
1135,0.0,0
1136,3.0,0
1137,4.0,0
1138,3.0,0
1139,1.0,0
1140,1.0,0
1141,0.0,0
1142,0.0,0
1143,0.0,0
1144,1.0,0
1145,0.0,0
1146,-3.0,0
1147,-2.0,0
1148,2.0,0
1149,2.0,0
1150,-3.0,0
1151,-3.0,0
1152,0.0,0
1153,-1.0,0
1154,-4.0,0
1155,-3.0,0
1156,0.0,0
1157,-3.0,0
1158,-8.0,0
1159,-4.0,0
1160,0.0,0
1161,-1.0,0
1162,-3.0,0
1163,-3.0,0
1164,-2.0,0
1165,-3.0,0
1166,-4.0,0
1167,-6.0,0
1168,-8.0,0
1169,-8.0,0
1170,-7.0,0
1171,-4.0,0
1172,-2.0,0
1173,-2.0,0
1174,-2.0,0
1175,-3.0,0
1176,-5.0,0
1177,-5.0,0
1178,-6.0,0
1179,-7.0,0
1180,-7.0,0
1181,-6.0,0
1182,-5.0,0
1183,-4.0,0
1184,-4.0,0
1185,-4.0,0
1186,-4.0,0
1187,-4.0,0
1188,-4.0,0
1189,-4.0,0
1190,-5.0,0
1191,-5.0,0
1192,-3.0,0
1193,0.0,0
1194,4.0,0
1195,11.0,0
1196,14.0,0
1197,16.0,0
1198,16.0,0
1199,16.0,0
1200,17.0,0
1201,19.0,0
1202,24.0,0
1203,30.0,0
1204,26.0,0
1205,21.0,0
1206,18.0,0
1207,16.0,0
1208,10.0,0
1209,5.0,0
1210,5.0,0
1211,4.0,0
1212,3.0,0
1213,2.0,0
1214,3.0,0
1215,3.0,0
1216,-1.0,0
1217,-5.0,0
1218,-1.0,0
1219,0.0,0
1220,-5.0,0
1221,-8.0,0
1222,-5.0,0
1223,-4.0,0
1224,-7.0,0
1225,-8.0,0
1226,-8.0,0
1227,-10.0,0
1228,-14.0,0
1229,-9.0,0
1230,7.0,0
1231,33.0,0
1232,68.0,0
1233,84.0,0
1234,87.0,0
1235,47.0,0
1236,-19.0,0
1237,-88.0,0
1238,-156.0,0
1239,-221.0,0
1240,-285.0,0
1241,-310.0,0
1242,-324.0,0
1243,-277.0,0
1244,-217.0,0
1245,-159.0,0
1246,-102.0,0
1247,-73.0,0
1248,-47.0,0
1249,-38.0,0
1250,-30.0,0
1251,-24.0,0
1252,-19.0,0
1253,-18.0,0
1254,-16.0,0
1255,-15.0,0
1256,-14.0,0
1257,-13.0,0
1258,-12.0,0
1259,-11.0,0
1260,-10.0,0
1261,-11.0,0
1262,-11.0,0
1263,-10.0,0
1264,-8.0,0
1265,-6.0,0
1266,-5.0,0
1267,-7.0,0
1268,-7.0,0
1269,-6.0,0
1270,-6.0,0
1271,-6.0,0
1272,-6.0,0
1273,-6.0,0
1274,-4.0,0
1275,-2.0,0
1276,-1.0,0
1277,0.0,0
1278,1.0,0
1279,1.0,0
1280,1.0,0
1281,1.0,0
1282,4.0,0
1283,7.0,0
1284,7.0,0
1285,6.0,0
1286,9.0,0
1287,12.0,0
1288,16.0,0
1289,19.0,0
1290,21.0,0
1291,22.0,0
1292,25.0,0
1293,28.0,0
1294,31.0,0
1295,34.0,0
1296,38.0,0
1297,42.0,0
1298,44.0,0
1299,46.0,0
1300,50.0,0
1301,54.0,0
1302,54.0,0
1303,54.0,0
1304,56.0,0
1305,58.0,0
1306,58.0,0
1307,58.0,0
1308,59.0,0
1309,60.0,0
1310,62.0,0
1311,61.0,0
1312,58.0,0
1313,56.0,0
1314,54.0,0
1315,51.0,0
1316,46.0,0
1317,43.0,0
1318,40.0,0
1319,34.0,0
1320,28.0,0
1321,26.0,0
1322,27.0,0
1323,24.0,0
1324,20.0,0
1325,17.0,0
1326,16.0,0
1327,13.0,0
1328,10.0,0
1329,10.0,0
1330,10.0,0
1331,5.0,0
1332,0.0,0
1333,6.0,0
1334,12.0,0
1335,8.0,0
1336,5.0,0
1337,5.0,0
1338,5.0,0
1339,3.0,0
1340,2.0,0
1341,3.0,0
1342,4.0,0
1343,4.0,0
1344,4.0,0
1345,7.0,0
1346,7.0,0
1347,4.0,0
1348,2.0,0
1349,4.0,0
1350,5.0,0
1351,3.0,0
1352,2.0,0
1353,3.0,0
1354,3.0,0
1355,2.0,0
1356,3.0,0
1357,7.0,0
1358,7.0,0
1359,5.0,0
1360,5.0,0
1361,5.0,0
1362,4.0,0
1363,2.0,0
1364,2.0,0
1365,3.0,0
1366,4.0,0
1367,4.0,0
1368,4.0,0
1369,4.0,0
1370,4.0,0
1371,4.0,0
1372,2.0,0
1373,1.0,0
1374,1.0,0
1375,2.0,0
1376,0.0,0
1377,0.0,0
1378,1.0,0
1379,1.0,0
1380,0.0,0
1381,0.0,0
1382,0.0,0
1383,0.0,0
1384,0.0,0
1385,0.0,0
1386,0.0,0
1387,0.0,0
1388,-2.0,0
1389,-3.0,0
1390,-2.0,0
1391,-1.0,0
1392,0.0,0
1393,0.0,0
1394,-1.0,0
1395,-2.0,0
1396,-3.0,0
1397,-3.0,0
1398,-1.0,0
1399,-3.0,0
1400,-6.0,0
1401,-5.0,0
1402,-2.0,0
1403,-1.0,0
1404,-1.0,0
1405,-2.0,0
1406,-3.0,0
1407,-4.0,0
1408,-4.0,0
1409,-3.0,0
1410,-2.0,0
1411,-3.0,0
1412,-4.0,0
1413,-3.0,0
1414,-2.0,0
1415,-1.0,0
1416,-1.0,0
1417,-1.0,0
1418,-1.0,0
1419,1.0,0
1420,4.0,0
1421,10.0,0
1422,16.0,0
1423,16.0,0
1424,17.0,0
1425,18.0,0
1426,20.0,0
1427,22.0,0
1428,25.0,0
1429,30.0,0
1430,33.0,0
1431,31.0,0
1432,28.0,0
1433,19.0,0
1434,13.0,0
1435,8.0,0
1436,6.0,0
1437,8.0,0
1438,9.0,0
1439,9.0,0
1440,8.0,0
1441,6.0,0
1442,4.0,0
1443,1.0,0
1444,-1.0,0
1445,-3.0,0
1446,-3.0,0
1447,-2.0,0
1448,-2.0,0
1449,-3.0,0
1450,-4.0,0
1451,-4.0,0
1452,-5.0,0
1453,-7.0,0
1454,-8.0,0
1455,-8.0,0
1456,-3.0,0
1457,1.0,0
1458,41.0,0
1459,82.0,0
1460,91.0,0
1461,97.0,0
1462,35.0,0
1463,-27.0,0
1464,-95.0,0
1465,-163.0,0
1466,-228.0,0
1467,-289.0,0
1468,-336.0,0
1469,-352.0,0
1470,-276.0,0
1471,-203.0,0
1472,-139.0,0
1473,-87.0,0
1474,-59.0,0
1475,-40.0,0
1476,-33.0,0
1477,-27.0,0
1478,-21.0,0
1479,-19.0,0
1480,-22.0,0
1481,-20.0,0
1482,-14.0,0
1483,-12.0,0
1484,-12.0,0
1485,-12.0,0
1486,-10.0,0
1487,-10.0,0
1488,-10.0,0
1489,-10.0,0
1490,-10.0,0
1491,-10.0,0
1492,-10.0,0
1493,-7.0,0
1494,-5.0,0
1495,-6.0,0
1496,-7.0,0
1497,-6.0,0
1498,-5.0,0
1499,-5.0,0
1500,-6.0,0
1501,-6.0,0
1502,-5.0,0
1503,-4.0,0
1504,-3.0,0
1505,-1.0,0
1506,0.0,0
1507,1.0,0
1508,2.0,0
1509,3.0,0
1510,4.0,0
1511,4.0,0
1512,5.0,0
1513,6.0,0
1514,9.0,0
1515,13.0,0
1516,16.0,0
1517,18.0,0
1518,21.0,0
1519,25.0,0
1520,28.0,0
1521,30.0,0
1522,32.0,0
1523,34.0,0
1524,37.0,0
1525,41.0,0
1526,45.0,0
1527,50.0,0
1528,52.0,0
1529,52.0,0
1530,54.0,0
1531,55.0,0
1532,57.0,0
1533,59.0,0
1534,57.0,0
1535,54.0,0
1536,55.0,0
1537,57.0,0
1538,58.0,0
1539,58.0,0
1540,55.0,0
1541,52.0,0
1542,47.0,0
1543,42.0,0
1544,40.0,0
1545,37.0,0
1546,31.0,0
1547,26.0,0
1548,27.0,0
1549,27.0,0
1550,22.0,0
1551,18.0,0
1552,16.0,0
1553,14.0,0
1554,10.0,0
1555,8.0,0
1556,8.0,0
1557,7.0,0
1558,5.0,0
1559,5.0,0
1560,8.0,0
1561,8.0,0
1562,5.0,0
1563,4.0,0
1564,4.0,0
1565,4.0,0
1566,2.0,0
1567,1.0,0
1568,1.0,0
1569,1.0,0
1570,1.0,0
1571,2.0,0
1572,3.0,0
1573,4.0,0
1574,4.0,0
1575,3.0,0
1576,2.0,0
1577,1.0,0
1578,0.0,0
1579,0.0,0
1580,1.0,0
1581,2.0,0
1582,3.0,0
1583,4.0,0
1584,3.0,0
1585,2.0,0
1586,2.0,0
1587,3.0,0
1588,4.0,0
1589,2.0,0
1590,1.0,0
1591,3.0,0
1592,5.0,0
1593,3.0,0
1594,2.0,0
1595,3.0,0
1596,3.0,0
1597,1.0,0
1598,1.0,0
1599,4.0,0
1600,4.0,0
1601,-1.0,0
